Year,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022,2023,2023,2023
CSR Component,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance,Environmental,Social,Governance
ABBV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.983066756999891,8.777998394461315,13.243089017144337,5.772610995975665,8.22043701025239,13.63608385365906,5.935007578791613,8.017858184911697,14.070082828915195,5.567445011732659,6.427775786518568,12.653705508187796,6.519013539796284,7.178092353838704,13.020018356887453,6.396771660023329,8.32040211836031,13.32608865256213,6.9815922549828855,7.771355006725636,12.990713549792101,6.030754497388732,9.718774641108926,13.581146818664807,7.857983357177998,10.646584874216064,16.670600503053286,7.924571361003944,11.957721803520618,15.091512868097993,7.3074497422057405,9.06668056254957,15.56659061938021,7.82517626130152,10.228039003101703,15.403726741357817
BMY,2.909669972356104,6.571465359100081,5.29411458035423,3.195621518360528,3.5399406603965926,9.433588433981903,2.836325027884709,5.328778148126912,8.07451691370655,13.437544571028747,10.900309395277482,11.084226541300895,13.255249727860013,11.252350766473235,11.429579060994087,11.58583452776709,9.718573436470722,11.513654127767218,10.779746122268595,8.940130421377093,13.212799415371999,10.313501490073115,11.880827362478746,11.832376670567141,9.638374536500814,12.144639392165981,12.208825956212014,11.459639395664137,8.321713700664173,14.135449267547653,7.492935504556588,11.199937529824757,13.696404445556052,7.158941936975647,9.462425747721213,13.680317511792193,6.675085224662108,9.070694236497479,12.1789880798248,7.095842138466749,8.337735085291751,11.680937183854674,5.9868859698287205,9.292810900028673,14.757668116094,8.80807137252825,8.329826472557642,11.710042067466961,6.728625229626205,7.934131652258432,13.385120158034852,10.749802451127495,7.90804315087133,12.41208709749024,7.415120187102594,9.41965394706858,14.960918519806418,11.41162918853814,8.274768619455719,14.966718196834346,6.257327457320054,9.806600074027475,11.259486320863205,9.9496142239602,11.631790559962566,16.160750184182184,3.694862261700642,6.679788333202062,10.244613831219253,9.122357783553575,12.89259822340729,17.397728972745227
GILD,7.463190182250437,7.611125532273265,12.588296878085387,5.739887713868592,6.207456846278114,9.08351970326975,7.476879932706694,6.7097740342111925,13.286452108488225,3.703542423028858,6.9803463907355505,7.007154238524993,10.452742351071276,11.962585914722341,13.429262027947017,3.277262985263005,8.949253915159026,10.638142354373507,2.0952106621567035,14.115868755267902,8.35088935319296,4.040467448605947,7.812813904481445,10.41007231874395,2.4673765930878937,13.741708502885059,7.34009790164595,4.545077995863857,6.7152318105945765,12.387659228566195,5.039215119662551,6.611543711758802,11.327311194560382,1.8816531451520644,10.457395521527026,10.314275925618677,1.5527296703484958,10.460253733998922,8.088369139229382,3.3344709513531092,7.5101231023386825,9.336801919212496,1.9606489207513997,8.856380996174439,7.632172684543403,5.653137644945366,7.970118143749675,9.294675545675501,34.32670945140114,33.76878999573705,14.36696619968189,7.510365642351946,13.38673609350947,9.85898224777804,36.199346988497425,41.027165870424405,19.783632169325593,5.251399695718935,13.069366792229584,12.135028084203023,28.750359625329082,40.7290675836627,21.01468746753824,5.4502757642336475,15.636535655814022,12.911355990253972,33.53117565664032,35.198573259714536,19.268728667393816,6.779555664948648,15.896687342843148,15.167767787768286
GSK,20.019693268891913,26.63600078900791,18.19244122928434,15.386071121269726,29.35020150655792,21.29149892742174,24.301924377946666,43.972148917898984,23.250688255262506,31.951827181621113,41.65245879773601,25.94250643365827,45.3758521846549,43.89671951585071,27.060640655152767,47.47063022956573,47.75388451703841,33.42108467928977,51.13705690765721,47.55728523164277,29.352062667592268,50.53605134001774,45.28213842474599,32.17978974238231,45.34530220141371,49.37468202792021,30.945977980558855,40.73353234348872,49.55246985872816,35.58525230081138,48.994400894975485,46.944602660260465,38.05550360012379,21.377864447767926,31.941901840932736,32.25142168135557,18.41592114703922,33.0603304869618,34.67119166288454,22.099295258089565,27.280984949637993,30.10367829703724,28.355364514078417,25.00425880342558,33.06574092175262,31.96853871698257,25.792061203028073,30.143176866836257,23.64071568511387,26.751850820317188,29.189265114719852,31.092632534245297,30.86737081595329,28.246217214898095,12.111172440314027,14.815415832841405,28.83591470725174,16.470175118395794,18.76463701651808,30.044654119686403,29.982336009444197,26.187757336385868,24.42923519055722,41.92889172568265,33.614145605903325,28.6178858536808,26.13569239763936,28.261280656437687,27.200590612599854,47.641125928521774,35.74137407603462,28.422324569819338
JNJ,1.5701995877982124,2.32271651989482,10.26622298897072,6.059813054776006,6.30829308735134,11.938819442488155,17.949376481140355,8.424716451885327,13.67474919179262,4.403197114402859,5.196166218471119,12.29347040417154,6.373458083569559,5.318901505542887,13.312192813519749,1.603906765304764,4.460180019322808,10.066134198203978,17.35580201281062,16.474817860187986,16.374241078192668,6.529750107084189,7.076132962723336,13.882520241331408,14.357741178603527,14.105623183118166,16.881557401595003,17.07410462672572,17.070178595543233,10.58688544027469,10.837197873427908,16.685601440856086,14.087959664439174,14.883215970925049,12.537240203237273,8.723346305386801,2.4425685245490176,4.088521896521055,8.917763892661224,4.9297107625592025,4.121471664030189,12.951447219524843,5.885115696217032,8.122772521394864,9.560037236948432,4.087547060441332,3.8136626977529478,12.622179146884214,4.39545154142694,5.475408061777169,7.493355512048872,8.889544328381428,7.111351343080731,11.612542272075313,31.590165059334307,27.032913317682766,16.18382208953121,7.591917215940357,5.903166771720827,12.287836435611295,22.833651007962782,24.94623742072814,15.049820047919019,9.743072718378846,9.709136253826102,14.57773659797964,24.267040516094916,27.23379997193187,15.475578315334221,7.611998699171495,15.27765160731733,19.675421943607816
MRK,10.8617374967035,8.769758252488941,7.049201159906898,10.46484262482996,8.979578372667591,8.066391929050642,13.607115795218519,10.46097081905235,13.488388438292937,18.493196254433837,19.369961809773937,17.840583731847538,9.74369885397714,11.702293888865075,16.836237215125365,12.484916767362279,11.311749249974525,13.66208794303161,9.998273471252443,13.41257158825234,19.057911614907937,11.494224235097782,10.397419938169286,10.673634089170992,9.910914922446127,12.065582540683058,16.676217704569414,10.863025877548731,12.006061071278326,15.17177570362817,13.894765160393979,11.171805751162005,12.989726001623081,11.855142013616724,8.812683993723368,13.200541146261122,10.412239804859587,9.004104477267767,10.923705695719546,8.8554311773223,10.244370759178947,10.515650309497584,8.994468921972741,9.567759729999308,10.233116869467487,10.049653157031123,10.415192005090407,9.594758970248607,9.72439491017436,9.476548901107938,10.17348545786915,12.68683637448198,10.122007562706933,11.373043797235633,9.575738992037616,7.873930570667744,11.792484747916495,10.761654686593099,10.540834347928302,11.147603369399823,8.881347902538064,10.03610691423606,12.646550049670816,14.429439245021667,14.008487659583286,13.211796524918098,12.04024927122899,10.345530454687621,12.34881678458415,18.413352693747314,11.982326351995587,13.378919270260687
None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.701154640968612,16.51527125219368,8.128539467832248,5.541027109683994,18.218332954133967,7.725708957142801,10.211690802875848,15.094210841237333,7.18271990762275,5.592125597368904,14.454064193710224,8.116049694213613,4.758796862467787,15.69179409745374,11.003058211287687,6.545691216721352,12.720578177804477,9.125760970431608,16.62734196815598,17.14404579761522,7.227584461178496,12.391878276825887,14.186660432404114,6.883715116108881,12.285689356725072,16.093687098238018,7.4068197422779205,11.689722903354474,13.545267844262149,8.654234429376785,,,
OTSUKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.57947491360692,26.192340065970463,10.21157094752757,42.400118122362436,26.402740772973853,11.670404810513313,50.19936663508216,28.58564704897741,10.223712444481361,50.02110672497665,32.877927617763014,10.869514718866956,43.72758182743635,29.70469664292903,12.598332500647299,32.29897609690113,26.250328858516163,12.562863917785352,18.079111592152326,14.323596642696565,9.96235917233029,14.010787196304044,18.401765665458033,10.63531965698986,32.801606146878406,24.5873566045912,14.492657160559247,18.42313439396397,13.85925350772037,12.972440229856582,20.234873649393126,16.94161393912849,13.563219393601027,42.18702542584094,26.35259825964157,14.6950481817916,4.54111570567575,4.718680167247741,4.574199256711378
